trade_id,ts_utc,as_of,asset_id,ticker,side,action_tag,quantity,price,currency,quantity_unit,route,value_usd,fx_to_usd,price_usd,engine_realized_delta,reported_pnl,diff_engine_minus_reported,note,_s3_key,reported_pnl_usd,diff_engine_minus_reported_usd,abs_diff
20200606-82342569d090f2fb,2020-06-06T04:39:33Z,2020-06-06,CRYPTO:BTC-USD,BTC-USD,SELL,close,0.06645238,9610.0,USD,btc,NOTIONAL,640.0,1.0,9610.0,-1.3928414197545669,-1.39,,,engine/v1/trades/dt=2020-06-06/trade_20200606-82342569d090f2fb.json,-1.39,-0.002841419754566976,
20200608-3c4bf5f4c6c5dfd2,2020-06-08T00:12:28Z,2020-06-08,EQHe874aca04f607837,EUR-USD,SELL,close,1.0,1.1307,EUR,contracts,NOTIONAL,362.22450256347656,1.1319515705108643,1.2798976407766343,-0.19211058210735438,-0.19,,,engine/v1/trades/dt=2020-06-08/trade_20200608-3c4bf5f4c6c5dfd2.json,-0.21507079839706422,0.022960216289709845,
20200611-6e9dce71877cf98a,2020-06-11T22:47:04Z,2020-06-11,CRYPTO:BTC-USD,BTC-USD,SELL,close,0.06842768,9323.08,USD,btc,NOTIONAL,640.0,1.0,9323.08,-2.043250571478099,-2.04,,,engine/v1/trades/dt=2020-06-11/trade_20200611-6e9dce71877cf98a.json,-2.04,-0.0032505714780990402,
20200611-02b0ceb4bc9428cf,2020-06-11T22:56:52Z,2020-06-11,CRYPTO:BTC-USD,BTC-USD,BUY,close,0.0685999,9323.41,USD,btc,NOTIONAL,640.0,1.0,9323.41,0.41502938004981366,0.42,,,engine/v1/trades/dt=2020-06-11/trade_20200611-02b0ceb4bc9428cf.json,0.42,-0.004970619950186328,
20200611-8bb05ab0b7e5026e,2020-06-11T23:25:23Z,2020-06-11,CRYPTO:BTC-USD,BTC-USD,BUY,close,0.06874322,9278.66,USD,btc,NOTIONAL,640.0,1.0,9278.66,2.1550997259938747,2.16,,,engine/v1/trades/dt=2020-06-11/trade_20200611-8bb05ab0b7e5026e.json,2.16,-0.004900274006125471,
20200611-b64dee0d13e5baa0,2020-06-11T23:36:13Z,2020-06-11,CRYPTO:BTC-USD,BTC-USD,BUY,close,0.10339257,9279.22,USD,btc,NOTIONAL,960.0,1.0,9279.22,0.5976090468498254,0.6,,,engine/v1/trades/dt=2020-06-11/trade_20200611-b64dee0d13e5baa0.json,0.6,-0.0023909531501745684,
20200611-dd3c9f700e3b9afd,2020-06-11T23:37:40Z,2020-06-11,CRYPTO:BTC-USD,BTC-USD,BUY,close,0.10345998,9276.81,USD,btc,NOTIONAL,960.0,1.0,9276.81,0.22140436148499423,0.22,,,engine/v1/trades/dt=2020-06-11/trade_20200611-dd3c9f700e3b9afd.json,0.22,0.001404361484994232,
20200611-6cf9411790908aab,2020-06-11T23:38:28Z,2020-06-11,CRYPTO:BTC-USD,BTC-USD,BUY,close,0.1035178,9274.09,USD,btc,NOTIONAL,960.0,1.0,9274.09,-0.033125686748724695,-0.03,,,engine/v1/trades/dt=2020-06-11/trade_20200611-6cf9411790908aab.json,-0.03,-0.003125686748724696,
20200611-9bf4ebc2af6d82ae,2020-06-11T23:40:30Z,2020-06-11,CRYPTO:BTC-USD,BTC-USD,BUY,close,0.10352754,9260.64,USD,btc,NOTIONAL,960.0,1.0,9260.64,1.2682130382221724,1.27,,,engine/v1/trades/dt=2020-06-11/trade_20200611-9bf4ebc2af6d82ae.json,1.27,-0.001786961777827667,
20200612-e4f0ca9a1f9274dd,2020-06-12T00:04:28Z,2020-06-12,CRYPTO:BTC-USD,BTC-USD,BUY,close,0.13821817,9253.73,USD,btc,NOTIONAL,1280.0,1.0,9253.73,0.9661451809362254,0.97,,,engine/v1/trades/dt=2020-06-12/trade_20200612-e4f0ca9a1f9274dd.json,0.97,-0.003854819063774606,
20200612-7362876707d4ffcb,2020-06-12T00:05:57Z,2020-06-12,CRYPTO:BTC-USD,BTC-USD,BUY,close,0.13807974,9267.92,USD,btc,NOTIONAL,1280.0,1.0,9267.92,0.28858652795414313,0.29,,,engine/v1/trades/dt=2020-06-12/trade_20200612-7362876707d4ffcb.json,0.29,-0.001413472045856845,
20200612-8ff940b9b656cfb1,2020-06-12T00:08:24Z,2020-06-12,CRYPTO:BTC-USD,BTC-USD,BUY,close,0.06904647,9260.61,USD,btc,NOTIONAL,640.0,1.0,9260.61,0.587585445004503,0.59,,,engine/v1/trades/dt=2020-06-12/trade_20200612-8ff940b9b656cfb1.json,0.59,-0.0024145549954969203,
20200612-788dbe7bee9ca529,2020-06-12T00:09:27Z,2020-06-12,CRYPTO:BTC-USD,BTC-USD,SELL,close,0.06900679,9275.0,USD,btc,NOTIONAL,640.0,1.0,9275.0,0.037953733105416956,0.04,,,engine/v1/trades/dt=2020-06-12/trade_20200612-788dbe7bee9ca529.json,0.04,-0.0020462668945830445,
20200612-512a1518387905bc,2020-06-12T00:12:28Z,2020-06-12,CRYPTO:ADA-USD,ADA-USD,SELL,close,12689.44356331,0.0758,USD,ada,NOTIONAL,960.0,1.0,0.0758,1.2681638044914496,2.14,,,engine/v1/trades/dt=2020-06-12/trade_20200612-512a1518387905bc.json,2.14,-0.8718361955085505,
20200612-506f40001e37769f,2020-06-12T00:19:31Z,2020-06-12,CRYPTO:ADA-USD,ADA-USD,BUY,close,12659.89713834,0.0759,USD,ada,NOTIONAL,960.0,1.0,0.0759,-1.2664907651713644,-1.04,,,engine/v1/trades/dt=2020-06-12/trade_20200612-506f40001e37769f.json,-1.04,-0.22649076517136435,
20200612-7866d0797fe92526,2020-06-12T00:36:16Z,2020-06-12,CRYPTO:ADA-USD,ADA-USD,BUY,close,12644.37044257,0.0756,USD,ada,NOTIONAL,960.0,1.0,0.0756,3.7944664031619886,3.59,,,engine/v1/trades/dt=2020-06-12/trade_20200612-7866d0797fe92526.json,3.59,0.20446640316198872,
20200612-f0a7e9e1a7a7a8cf,2020-06-12T16:11:59Z,2020-06-12,CRYPTO:BTC-USD,BTC-USD,SELL,close,0.03394185,9428.8,USD,btc,NOTIONAL,320.0,1.0,9428.8,0.030887080778408894,0.03,,,engine/v1/trades/dt=2020-06-12/trade_20200612-f0a7e9e1a7a7a8cf.json,0.03,0.0008870807784088948,
20200615-17f24deb66fd1915,2020-06-15T23:01:37Z,2020-06-15,CRYPTO:BTC-USD,BTC-USD,SELL,close,0.11893372,9428.17,USD,btc,NOTIONAL,1120.0,1.0,9428.17,1.327300278963263,1.33,,,engine/v1/trades/dt=2020-06-15/trade_20200615-17f24deb66fd1915.json,1.33,-0.0026997210367369906,
20200615-d0ed8ba995cd808b,2020-06-15T23:05:33Z,2020-06-15,CRYPTO:BTC-USD,BTC-USD,SELL,close,0.13568708,9433.51,USD,btc,NOTIONAL,1280.0,1.0,9433.51,0.005427483206192164,,,,engine/v1/trades/dt=2020-06-15/trade_20200615-d0ed8ba995cd808b.json,,,
20200616-5137396786e93cd2,2020-06-16T03:10:25Z,2020-06-16,CRYPTO:BTC-USD,BTC-USD,SELL,close,0.21188014,9570.17,USD,btc,NOTIONAL,2000.0,1.0,9570.17,27.728692041559448,27.73,,,engine/v1/trades/dt=2020-06-16/trade_20200616-5137396786e93cd2.json,27.73,-0.0013079584405524258,
20200616-2d33a7fadc5e541c,2020-06-16T03:41:33Z,2020-06-16,CRYPTO:BTC-USD,BTC-USD,SELL,close,0.08364502,9570.89,USD,btc,NOTIONAL,800.0,1.0,9570.89,0.5570756872220642,0.56,,,engine/v1/trades/dt=2020-06-16/trade_20200616-2d33a7fadc5e541c.json,0.56,-0.0029243127779358113,
