asset_id,display_symbol,ticker,yahoo_ticker_norm,name,asset_class,region,n_total,n_weekday,n_weekend,nan_frac_total_calendar,nan_frac_weekday_only,max_abs_return,passes_current_25pct_calendar_nan,passes_40pct_calendar_nan,passes_weekday_25pct_nan,passes_min_1000_obs,passes_min_1260_obs
EQH4f53ff7a9a8e6fc6,CUZ,CUZ,,Cousins Properties Inc,equity,NYSE,1824,1303,521,0.0,0.0,0.10152845829725266,True,True,True,True,True
EQH4fb560c437461be9,INVH,INVH,,Invitation Homes Inc.,equity,NYSE,1824,1303,521,0.0,0.0,0.08319365233182907,True,True,True,True,True
EQH4fc2a1c7a81f4545,ON,ON,,ON Semiconductor Corp,equity,NASDAQ,1824,1303,521,0.0,0.0,1.360521912574768,True,True,True,True,True
EQH4fc52066c603a58b,SON,SON,,Sonoco Products Co,equity,NYSE,1824,1303,521,0.0,0.0,0.1769477277994156,True,True,True,True,True
EQH4ff2e0eb97b4e922,MOH,MOH,,Molina Healthcare Inc.,equity,NYSE,1824,1303,521,0.0,0.0,0.21969377994537354,True,True,True,True,True
EQH500f8ab8cdf86b68,ORNBV.HE,ORNBV,,Orion Oyj,equity,Cboe Europe,1824,1303,521,0.0,0.0,4.124514102935791,True,True,True,True,True
EQH50281759392ec254,INPST.AS,INPST,,InPost SA,equity,Cboe Europe,1824,1303,521,0.0,0.0,4.097532749176025,True,True,True,True,True
EQH5029e63620a73c96,YDUQ3.SA,YDUQ3,,Yduqs Participações S.A.,equity,B3,1824,1303,521,0.0,0.0,0.5731127262115479,True,True,True,True,True
EQH504fe0c0c9d59614,RADL3.SA,RADL3,,Raia Drogasil S.A.,equity,B3,1824,1303,521,0.0,0.0,1.86090087890625,True,True,True,True,True
EQH506493ec795f3d07,LNTH,LNTH,,Lantheus Holdings Inc.,equity,NASDAQ,1824,1303,521,0.0,0.0,0.39119890332221985,True,True,True,True,True
EQH50666ebc0344975a,HHH,HHH,,Howard Hughes Holdings Inc.,equity,NYSE,1824,1303,521,0.0,0.0,0.11299791932106018,True,True,True,True,True
EQH5083d778cf0b124e,ILF,ILF,,iShares Latin America 40 ETF,equity,NYSE,1824,1303,521,0.0,0.0,0.07757183164358139,True,True,True,True,True
EQH50b52a0405fb6dfb,MHK,MHK,,Mohawk Industries Inc.,equity,NYSE,1824,1303,521,0.0,0.0,0.19486993551254272,True,True,True,True,True
EQH50b8e4799af53e6f,TRGP,TRGP,,Targa Resources Corp.,equity,NYSE,1824,1303,521,0.0,0.0,0.12152441591024399,True,True,True,True,True
EQH50c8a54c20997d87,AES,AES,,AES Corp.,equity,NYSE,1824,1303,521,0.0,0.0,0.1978321075439453,True,True,True,True,True
EQH50cdf9bae316e487,KHC,KHC,,The Kraft Heinz Company,equity,NASDAQ,1824,1303,521,0.0,0.0,0.095458984375,True,True,True,True,True
EQH50d73a921c441fa8,BNP.PA,BNP,,BNP Paribas S.A.,equity,Cboe Europe,1824,1303,521,0.0,0.0,4.922241687774658,True,True,True,True,True
EQH50e5f8e976d796a1,MTD,MTD,,Mettler-Toledo International Inc.,equity,NYSE,1824,1303,521,0.0,0.0,0.17035534977912903,True,True,True,True,True
EQH50f230496f11de52,BCPC,BCPC,,Balchem Corp,equity,NASDAQ,1824,1303,521,0.0,0.0,0.0699494332075119,True,True,True,True,True
EQH510beda26bbc3134,MNST,MNST,,Monster Beverage Corp.,equity,NASDAQ,1824,1303,521,0.0,0.0,0.12737518548965454,True,True,True,True,True
EQH51141b4cabb2e880,BMED.MI,BMED,,Banca Mediolanum SpA,equity,Cboe Europe,1824,1303,521,0.0,0.0,4.083861827850342,True,True,True,True,True
EQH5122ffa0bc04e875,RCL,RCL,,Royal Caribbean Cruises Ltd.,equity,NYSE,1824,1303,521,0.0,0.0,0.16653355956077576,True,True,True,True,True
EQH513c7431f4b2f5c2,FFIV,FFIV,,F5 Networks Inc.,equity,NASDAQ,1824,1303,521,0.0,0.0,0.12990601360797882,True,True,True,True,True
EQH514c51fc5cd5084f,JBLU,JBLU,,JetBlue Airways Corporation,equity,NASDAQ,1824,1303,521,0.0,0.0,0.25710752606391907,True,True,True,True,True
EQH51b8a2adfd779394,NDX1.DE,NDX1,,Nordex SE,equity,Cboe Europe,1824,1303,521,0.0,0.0,4.068240165710449,True,True,True,True,True
EQH51c5ced5f99224e5,MT,MT,,ArcelorMittal SA,equity,Cboe Europe,1824,1303,521,0.0,0.0,0.14912648499011993,True,True,True,True,True
EQH51f239c03b7b6e1d,SAB.MC,SAB,,Banco de Sabadell SA,equity,Cboe Europe,1824,1303,521,0.0,0.0,4.10831356048584,True,True,True,True,True
EQH5222657682f28666,FUTU,FUTU,,Futu Holdings Ltd,equity,NASDAQ,1824,1303,521,0.0,0.0,0.3954286575317383,True,True,True,True,True
EQH52510305852da009,BNTX,BNTX,,BioNTech SE,equity,NASDAQ,1824,1303,521,0.0,0.0,0.20916995406150818,True,True,True,True,True
EQH52530b03762fb825,TGS,TGS,,Transportadora de Gas del Sur SA,equity,NYSE,1824,1303,521,0.0,0.0,0.3678825795650482,True,True,True,True,True
EQH529987024d2c4498,OXM,OXM,,Oxford Industries Inc.,equity,NYSE,1824,1303,521,0.0,0.0,0.2764168083667755,True,True,True,True,True
EQH52b783971fc7629b,ICUI,ICUI,,ICU Medical Inc.,equity,NASDAQ,1824,1303,521,0.0,0.0,0.26225849986076355,True,True,True,True,True
EQH52bd93d2d3583f6b,8TRA.DE,8TRA,,Traton SE,equity,Cboe Europe,1824,1303,521,0.0,0.0,4.07046365737915,True,True,True,True,True
EQH52bf37d5272016be,BAC,BAC,,Bank of America Corp.,equity,NYSE,1824,1303,521,0.0,0.0,0.11063319444656372,True,True,True,True,True
EQH52bf3c8ddea13bb7,ABNB,ABNB,,Airbnb Inc.,equity,NASDAQ,1824,1303,521,0.0,0.0,0.1478852927684784,True,True,True,True,True
EQH52cdc2d465fd9748,JJSF,JJSF,,J & J Snack Foods Corp.,equity,NASDAQ,1824,1303,521,0.0,0.0,0.16366934776306152,True,True,True,True,True
EQH52d280fabaad596b,H,H,,Hyatt Hotels Corporation,equity,NYSE,1824,1303,521,0.0,0.0,0.14280246198177338,True,True,True,True,True
EQH52db8adf31fc629e,TRIP,TRIP,,TripAdvisor Inc.,equity,NASDAQ,1824,1303,521,0.0,0.0,0.28728413581848145,True,True,True,True,True
EQH52ebf03afe8cd02b,XLC,XLC,,Communication Services Select Sector SPDR Fund,equity,NYSE,1824,1303,521,0.0,0.0,0.08835482597351074,True,True,True,True,True
EQH52f7e612e263b340,MPC,MPC,,Marathon Petroleum Corp.,equity,NYSE,1824,1303,521,0.0,0.0,0.13056117296218872,True,True,True,True,True
EQH5304f86eb7618f4d,BBSE3.SA,BBSE3,,BB Seguridade Participações S.A.,equity,B3,1824,1303,521,0.0,0.0,0.07754996418952942,True,True,True,True,True
EQH532bb6a1be4d639d,ITSA4.SA,ITSA4,,Itaúsa S.A.,equity,B3,1824,1303,521,0.0,0.0,0.07131735235452652,True,True,True,True,True
EQH532d85b5f5c112b1,UNH,UNH,,UnitedHealth Group Inc.,equity,NYSE,1824,1303,521,0.0,0.0,0.22379666566848755,True,True,True,True,True
EQH53342911ffbfe1f9,VICI,VICI,,VICI Properties Inc,equity,NYSE,1824,1303,521,0.0,0.0,0.058897364884614944,True,True,True,True,True
EQH533ef843af74fc1b,AAPL,AAPL,,Apple Inc.,equity,NASDAQ,1824,1303,521,0.0,0.0,0.15328848361968994,True,True,True,True,True
EQH535fecf5547e0940,AM.PA,AM,,Dassault Aviation SA,equity,Cboe Europe,1824,1303,521,0.0,0.0,4.109654426574707,True,True,True,True,True
EQH537d930a66d253c9,XLU,XLU,,Utilities Select Sector SPDR Fund,equity,NYSE,1824,1303,521,0.0,0.0,0.05562605708837509,True,True,True,True,True
EQH53988d9f713fe353,WM,WM,,Waste Management Inc.,equity,NYSE,1824,1303,521,0.0,0.0,0.08032025396823883,True,True,True,True,True
EQH53a56984c2d8e236,SK.PA,SK,,SEB SA,equity,Cboe Europe,1824,1303,521,0.0,0.0,4.1018829345703125,True,True,True,True,True
EQH53b75301f39edc1b,COTY,COTY,,Coty Inc,equity,NYSE,1824,1303,521,0.0,0.0,0.2160494178533554,True,True,True,True,True
EQH53ec9ff500ed007e,ISAE4.SA,ISAE4,,ISA Energia Brasil S.A,equity,B3,1824,1303,521,0.0,0.0,2.674513578414917,True,True,True,True,True
EQH541a0befc1bc7f1b,CCOI,CCOI,,Cogent Communications Holdings Inc.,equity,NASDAQ,1824,1303,521,0.0,0.0,0.34856390953063965,True,True,True,True,True
EQH54282abda0e6c6d6,HD,HD,,The Home Depot Inc.,equity,NYSE,1824,1303,521,0.0,0.0,0.08850596845149994,True,True,True,True,True
EQH543ed75a739fe37f,STT,STT,,State Street Corp.,equity,NYSE,1824,1303,521,0.0,0.0,0.12083662301301956,True,True,True,True,True
EQH544c9f908ca1b595,VALMT.HE,VALMT,,Valmet Corp,equity,Cboe Europe,1824,1303,521,0.0,0.0,4.083431243896484,True,True,True,True,True
EQH544f8342f9b62290,TRMB,TRMB,,Trimble Inc.,equity,NASDAQ,1824,1303,521,0.0,0.0,0.17883804440498352,True,True,True,True,True
EQH5459b3756232a478,WSFS,WSFS,,WSFS Financial Corporation,equity,NASDAQ,1824,1303,521,0.0,0.0,0.16198015213012695,True,True,True,True,True
EQH545f7340625fb2b3,BEI.DE,BEI,,Beiersdorf AG,equity,Cboe Europe,1824,1303,521,0.0,0.0,4.09828519821167,True,True,True,True,True
EQH546537be86a2f323,ACLS,ACLS,,Axcelis Technologies Inc.,equity,NASDAQ,1824,1303,521,0.0,0.0,0.20216631889343262,True,True,True,True,True
EQH54762194295e6f18,BZU.MI,BZU,,Buzzi SpA,equity,Cboe Europe,1824,1303,521,0.0,0.0,4.096153259277344,True,True,True,True,True
EQH54969b813ff58f96,KEYS,KEYS,,Keysight Technologies Inc.,equity,NYSE,1824,1303,521,0.0,0.0,0.13884671032428741,True,True,True,True,True
EQH5498615d3a738c71,MPWR,MPWR,,Monolithic Power Systems Inc.,equity,NASDAQ,1824,1303,521,0.0,0.0,0.23429788649082184,True,True,True,True,True
EQH54b9bc81b06c8bc7,IMAX,IMAX,,Imax Corp,equity,NYSE,1824,1303,521,0.0,0.0,0.14380891621112823,True,True,True,True,True
EQH54bab57353b5391d,NDA-FI.HE,NDA,,Nordea Bank Abp,equity,Cboe Europe,1824,1303,521,0.0,0.0,4.074584484100342,True,True,True,True,True
EQH54c3b8fb05db51c2,BC.MI,BCU,,Brunello Cucinelli S.p.A.,equity,Cboe Europe,1824,1303,521,0.0,0.0,4.931047439575195,True,True,True,True,True
EQH54cf1170ade20279,ITUB4.SA,ITUB4,,Itau Unibanco Holding SA,equity,B3,1824,1303,521,0.0,0.0,0.16836415231227875,True,True,True,True,True
EQH54d8e0c7d045a7aa,EWZ,EWZ,,iShares MSCI Brazil ETF,equity,NYSE,1824,1303,521,0.0,0.0,0.0985487774014473,True,True,True,True,True
EQH5501d5b517ceb75e,CSCO,CSCO,,Cisco Systems Inc.,equity,NASDAQ,1824,1303,521,0.0,0.0,0.1373032182455063,True,True,True,True,True
EQH5514dcbfc1c9b54d,NI,NI,,NiSource Inc.,equity,NYSE,1824,1303,521,0.0,0.0,0.8669440150260925,True,True,True,True,True
EQH55432bf889d44d40,OLLI,OLLI,,Ollie's Bargain Outlet Holdings Inc.,equity,NASDAQ,1824,1303,521,0.0,0.0,0.20474067330360413,True,True,True,True,True
EQH5544fc1903510b70,LVS,LVS,,Las Vegas Sands Corp.,equity,NYSE,1824,1303,521,0.0,0.0,0.15063057839870453,True,True,True,True,True
EQH558d85295134a4e1,ACAD,ACAD,,ACADIA Pharmaceuticals Inc.,equity,NASDAQ,1824,1303,521,0.0,0.0,0.3448275625705719,True,True,True,True,True
EQH55cad0ff82e10c64,ALGM,ALGM,,Allegro MicroSystems Inc,equity,NASDAQ,1824,1303,521,0.0,0.0,0.8654130697250366,True,True,True,True,True
EQH55d88a30d206a0a7,GAP,GAP,,Gap Inc.,equity,NYSE,1824,1303,521,0.0,0.0,0.30577903985977173,True,True,True,True,True
EQH55e403283f0fb8c0,BSBR,BSBR,,Banco Santander Brasil SA,equity,NYSE,1824,1303,521,0.0,0.0,0.10463110357522964,True,True,True,True,True
EQH561b3463ca3cc228,AC.PA,AC,,Accor S.A.,equity,Cboe Europe,1824,1303,521,0.0,0.0,4.110377788543701,True,True,True,True,True
EQH562cac046694a627,HAPV3.SA,HAPV3,,Hapvida Participações e Investimentos S.A.,equity,B3,1824,1303,521,0.0,0.0,0.42439714074134827,True,True,True,True,True
EQH567c0f496ae2a171,QQQ,QQQ,,Invesco QQQ,equity,NASDAQ,1824,1303,521,0.0,0.0,0.1200307309627533,True,True,True,True,True
EQH569ed3733128f96e,GGAL,GGAL,,Grupo Financiero Galicia S.A.,equity,NASDAQ,1824,1303,521,0.0,0.0,0.38696038722991943,True,True,True,True,True
EQH56c2901ad5e64fdc,SNOW,SNOW,,Snowflake Inc.,equity,NYSE,1824,1303,521,0.0,0.0,0.32706019282341003,True,True,True,True,True
EQH56f0dca61a9b9fb6,ARCAD.AS,ARCAD,,ARCADIS NV,equity,Cboe Europe,1824,1303,521,0.0,0.0,4.076076984405518,True,True,True,True,True
EQH56f166f4030062c3,VBR,VBR,,Vanguard Small-Cap Value ETF,equity,NYSE,1824,1303,521,0.0,0.0,0.08595483750104904,True,True,True,True,True
EQH56fdbb470d5093c2,GCC,GCC,,GCC,equity,BMV,1824,1303,521,0.0,0.0,0.09630432724952698,True,True,True,True,True
EQH57055933f38214b5,TR,TR,,Tootsie Roll Industries Inc.,equity,NYSE,1824,1303,521,0.0,0.0,0.09859579801559448,True,True,True,True,True
EQH5719f22cdf002d49,MAC,MAC,,Macerich Co.,equity,NYSE,1824,1303,521,0.0,0.0,0.14053714275360107,True,True,True,True,True
EQH5742d4d5ccf6e3aa,CHDRAUIB.MX,CHDRAUIB,,Grupo Comercial Chedraui,equity,BMV,1824,1303,521,0.0,0.0,9.244778633117676,True,True,True,True,True
EQH5742d8581b4d6a5c,MAIN,MAIN,,Main Street Capital Corp,equity,NYSE,1824,1303,521,0.0,0.0,0.07956385612487793,True,True,True,True,True
EQH57474455ebe7f2a9,GM,GM,,General Motors Co,equity,NYSE,1824,1303,521,0.0,0.0,0.14862066507339478,True,True,True,True,True
EQH574759cac33d626d,UNF,UNF,,UniFirst Corp.,equity,NYSE,1824,1303,521,0.0,0.0,0.20882312953472137,True,True,True,True,True
EQH576bbdb8cee3937d,VIST,VIST,,"Vista Energy, S.A.B. de C.V.",equity,NYSE,1824,1303,521,0.0,0.0,0.18661007285118103,True,True,True,True,True
EQH57db8652dd11a0a1,ARE,ARE,,Alexandria Real Estate Equities Inc,equity,NYSE,1824,1303,521,0.0,0.0,0.19172987341880798,True,True,True,True,True
EQH57dfa0c2582bca76,ASND,ASND,,Ascendis Pharma A/S,equity,NASDAQ,1824,1303,521,0.0,0.0,0.3207423985004425,True,True,True,True,True
EQH57f251f2d5f83e9b,APLS,APLS,,Apellis Pharmaceuticals Inc,equity,NASDAQ,1824,1303,521,0.0,0.0,0.8561194539070129,True,True,True,True,True
EQH58082b90173ca55a,NSIT,NSIT,,Insight Enterprises Inc.,equity,NASDAQ,1824,1303,521,0.0,0.0,0.17988792061805725,True,True,True,True,True
EQH5829ef09553736a8,LEVI,LEVI,,Levi Strauss & Co,equity,NYSE,1824,1303,521,0.0,0.0,0.2020934373140335,True,True,True,True,True
EQH585199f5da7118d7,COIN,COIN,,Coinbase Global Inc.,equity,NASDAQ,1824,1303,521,0.0,0.0,0.3111465573310852,True,True,True,True,True
EQH585d10f2815715c0,PUB.PA,PUB,,Publicis Groupe S.A.,equity,Cboe Europe,1824,1303,521,0.0,0.0,4.102673053741455,True,True,True,True,True
EQH586aa2fa8fd69d07,VIV,VIVT3,,Telefonica Brasil SA,equity,B3,1824,1303,521,0.0,0.0,0.08111697435379028,True,True,True,True,True
EQH58737c21d4453afa,LLY,LLY,,Eli Lilly & Co,equity,NYSE,1824,1303,521,0.0,0.0,0.1486961841583252,True,True,True,True,True
EQH58b3aefa7e9a5e98,HEN.DE,HEN,,Henkel AG & Co. KGaA,equity,Cboe Europe,1824,1303,521,0.0,0.0,4.101220607757568,True,True,True,True,True
EQH58c0145bf436373b,RDOR3.SA,RDOR3,,Rede D'Or São Luiz S.A.,equity,B3,1824,1303,521,0.0,0.0,1.6581865549087524,True,True,True,True,True
EQH58c4a0ee93ee8a01,SOLB.BR,SOLB,,Solvay S.A.,equity,Cboe Europe,1824,1303,521,0.0,0.0,4.086602210998535,True,True,True,True,True
EQH58dc8e80db97ea0d,DTE.DE,DTE,,Deutsche Telekom AG,equity,Cboe Europe,1824,1303,521,0.0,0.0,4.084016799926758,True,True,True,True,True
EQH58e6d4042898e180,NBR,NBR,,Nabors Industries Ltd.,equity,NYSE,1824,1303,521,0.0,0.0,0.2238958477973938,True,True,True,True,True
EQH59187710e917ae40,DPZ,DPZ,,Domino's Pizza Inc.,equity,NASDAQ,1824,1303,521,0.0,0.0,0.1455237716436386,True,True,True,True,True
EQH5920e49f51ca04ef,GXI.DE,GXI,,Gerresheimer AG,equity,Cboe Europe,1824,1303,521,0.0,0.0,4.153742790222168,True,True,True,True,True
EQH5938976b30139c7e,RKLB,RKLB,,Rocket Lab USA Inc.,equity,NASDAQ,1824,1303,521,0.0,0.0,1.134057879447937,True,True,True,True,True
EQH594c277a98ec2766,AAP,AAP,,Advance Auto Parts Inc.,equity,NYSE,1824,1303,521,0.0,0.0,0.5704247355461121,True,True,True,True,True
EQH596625cbf78b66be,RMD,RMD,,Resmed Inc.,equity,NYSE,1824,1303,521,0.0,0.0,1.161259412765503,True,True,True,True,True
EQH59b4fb65c9277e05,IEF,IEF,,iShare 7-10 Year Treasury Bond ETF,equity,NASDAQ,1824,1303,521,0.0,0.0,0.02252514287829399,True,True,True,True,True
EQH59c521598b19a617,WWD,WWD,,Woodward Inc,equity,NASDAQ,1824,1303,521,0.0,0.0,1.5244582891464233,True,True,True,True,True
EQH59e1fb32e851fd8a,MKL,MKL,,Markel Corp.,equity,NYSE,1824,1303,521,0.0,0.0,0.1282123476266861,True,True,True,True,True
EQH59f077c136bd88bf,SEDG,SEDG,,SolarEdge Technologies Inc.,equity,NASDAQ,1824,1303,521,0.0,0.0,0.33444535732269287,True,True,True,True,True
EQH59fdb34d5cb5b334,ULTA,ULTA,,Ulta Beauty Inc.,equity,NASDAQ,1824,1303,521,0.0,0.0,2.2387959957122803,True,True,True,True,True
EQH59ff53e71d41cc98,CZR,CZR,,Caesars Entertainment Inc.,equity,NASDAQ,1824,1303,521,0.0,0.0,0.17830540239810944,True,True,True,True,True
EQH5a0a24d32a26cd58,PPC,PPC,,Pilgrim's Pride Corporation,equity,NASDAQ,1824,1303,521,0.0,0.0,0.20546738803386688,True,True,True,True,True
EQH5a2da40c0e17219a,VIE.PA,VIE,,Veolia Environnement S.A.,equity,Cboe Europe,1824,1303,521,0.0,0.0,4.097165107727051,True,True,True,True,True
EQH5a4b1c8d74cbf7cf,LAD,LAD,,Lithia Motors Inc,equity,NYSE,1824,1303,521,0.0,0.0,0.1169743463397026,True,True,True,True,True
EQH5a5cab15d0e69e4c,UFPI,UFPI,,UFP Industries Inc.,equity,NASDAQ,1824,1303,521,0.0,0.0,0.11143429577350616,True,True,True,True,True
EQH5a5e07333ec21ac6,ALRM,ALRM,,AlarmCom Hldg Inc,equity,NASDAQ,1824,1303,521,0.0,0.0,0.24060150980949402,True,True,True,True,True
EQH5a636765dc3f9407,AMG,AMG,,Affiliated Managers Group Inc.,equity,NYSE,1824,1303,521,0.0,0.0,0.12378525733947754,True,True,True,True,True
EQH5a773a5ee55490eb,NNN,NNN,,National Retail Properties Inc.,equity,NYSE,1824,1303,521,0.0,0.0,0.05727793648838997,True,True,True,True,True
EQH5a934cd070ff48a8,IQV,IQV,,Iqvia Holdings Inc.,equity,NYSE,1824,1303,521,0.0,0.0,0.17878709733486176,True,True,True,True,True
EQH5ad376fad6a3a5b7,DORM,DORM,,Dorman Products Inc,equity,NASDAQ,1824,1303,521,0.0,0.0,0.15862318873405457,True,True,True,True,True
EQH5b14711eb121cbfc,NOC,NOC,,Northrop Grumman Corp.,equity,NYSE,1824,1303,521,0.0,0.0,0.12656919658184052,True,True,True,True,True
EQH5b16414babf5c788,MANH,MANH,,Manhattan Associates Inc,equity,NASDAQ,1824,1303,521,0.0,0.0,0.24486617743968964,True,True,True,True,True
EQH5b21379f3c0ec92c,MEDP,MEDP,,Medpace Holdings Inc,equity,NASDAQ,1824,1303,521,0.0,0.0,0.5466524362564087,True,True,True,True,True
EQH5b421737946d2ae9,NTRS,NTRS,,Northern Trust Corp.,equity,NASDAQ,1824,1303,521,0.0,0.0,0.13361258804798126,True,True,True,True,True
EQH5b428f6ea646273f,NTLA,NTLA,,Intellia Therapeutics Inc.,equity,NASDAQ,1824,1303,521,0.0,0.0,0.4222656488418579,True,True,True,True,True
EQH5b74e10738590e37,OGE,OGE,,OGE Energy Corp.,equity,NYSE,1824,1303,521,0.0,0.0,0.05534274876117706,True,True,True,True,True
EQH5b779156b409abe7,CHRW,CHRW,,C.H.Robinson Worldwide Inc.,equity,NASDAQ,1824,1303,521,0.0,0.0,0.1970938742160797,True,True,True,True,True
EQH5b7b8ebf0b74023c,MDB,MDB,,Mongodb Inc.,equity,NASDAQ,1824,1303,521,0.0,0.0,0.3795839250087738,True,True,True,True,True
EQH5b9b03bb221c3f58,PKG,PKG,,Packaging Corp Of America,equity,NYSE,1824,1303,521,0.0,0.0,0.11011453717947006,True,True,True,True,True
EQH5ba6d032f6991096,ALGT,ALGT,,Allegiant Travel Company,equity,NASDAQ,1824,1303,521,0.0,0.0,0.25056007504463196,True,True,True,True,True
EQH5ba87d851a2bb062,POR,POR,,Portland General Electric Company,equity,NYSE,1824,1303,521,0.0,0.0,0.05502696707844734,True,True,True,True,True
EQH5ba959505779f42b,BR,BR,,"Broadridge Financial Solutions, Inc.",equity,NYSE,1824,1303,521,0.0,0.0,0.07947920262813568,True,True,True,True,True
EQH5bad3b7be3c487b0,NTR,NTR,,Nutrien Ltd,equity,NYSE,1824,1303,521,0.0,0.0,0.14063666760921478,True,True,True,True,True
EQH5bba0eb29a3f6c31,BBAR,BBAR,,Banco BBVA Argentina S.A.,equity,NYSE,1824,1303,521,0.0,0.0,0.40751731395721436,True,True,True,True,True
EQH5be0820a0e1ca88d,BIRG.IR,BIRG,,Bank of Ireland Group plc,equity,Cboe Europe,1824,1303,521,0.0,0.0,4.075797080993652,True,True,True,True,True
EQH5be7edb19ff9e9d9,LNN,LNN,,Lindsay Corp.,equity,NYSE,1824,1303,521,0.0,0.0,0.14646480977535248,True,True,True,True,True
EQH5be96ecdc388355d,ODFL,ODFL,,Old Dominion Freight Line Inc.,equity,NASDAQ,1824,1303,521,0.0,0.0,0.12972921133041382,True,True,True,True,True
EQH5c1b4c07386c88a6,JHG,JHG,,Janus Henderson Group PLC,equity,NYSE,1824,1303,521,0.0,0.0,0.13371221721172333,True,True,True,True,True
EQH5c241b38812f68d4,DINO,DINO,,HF Sinclair Corp.,equity,NYSE,1824,1303,521,0.0,0.0,0.16359923779964447,True,True,True,True,True
EQH5c317114855bc68b,SMH,SMH,,VanEck Semiconductor ETF,equity,NASDAQ,1824,1303,521,0.0,0.0,0.17160330712795258,True,True,True,True,True
EQH5c54dbbbfdf80d9f,AMGN,AMGN,,Amgen Inc.,equity,NASDAQ,1824,1303,521,0.0,0.0,0.11817939579486847,True,True,True,True,True
EQH5c5f7ac596337d15,BLKB,BLKB,,Blackbaud Inc.,equity,NASDAQ,1824,1303,521,0.0,0.0,0.1804044246673584,True,True,True,True,True
EQH5c89e299e8749c1c,B3SA3.SA,B3SA3,,"B3 S.A. - Brasil, Bolsa, Balcão",equity,B3,1824,1303,521,0.0,0.0,0.1337483823299408,True,True,True,True,True
EQH5c97d832742945c9,DIA,DIA,,SPDR Dow Jones Industrial Average ETF,equity,NYSE,1824,1303,521,0.0,0.0,0.0786232054233551,True,True,True,True,True
EQH5ccf677fd3287b67,SONO,SONO,,Sonos Inc.,equity,NASDAQ,1824,1303,521,0.0,0.0,0.24945104122161865,True,True,True,True,True
EQH5cd6ee5dd8d979a3,ADP,ADP,,Automatic Data Processing Inc.,equity,NASDAQ,1824,1303,521,0.0,0.0,0.09199408441781998,True,True,True,True,True
EQH5d19033f0a98a1e7,VBBR3.SA,VBBR3,,Vibra Energia S.A.,equity,B3,1824,1303,521,0.0,0.0,0.07564002275466919,True,True,True,True,True
EQH5d4f142ff53c6007,EWH,EWH,,iShares MSCI Hong Kong ETF,equity,NYSE,1824,1303,521,0.0,0.0,0.078132763504982,True,True,True,True,True
EQH5daa740ff4f11159,DECK,DECK,,Deckers Outdoor Corp,equity,NYSE,1824,1303,521,0.0,0.0,0.20505580306053162,True,True,True,True,True
EQH5dc25b26eec829d5,ASM,ASM,,ASM International NV,equity,Cboe Europe,1824,1303,521,0.0,0.0,0.22580642998218536,True,True,True,True,True
EQH5de0a51dc74776f0,CRESY,CRESY,,"Cresud Sociedad Anónima, Comercial, Inmobiliaria, Financiera y Agropecuaria",equity,NASDAQ,1824,1303,521,0.0,0.0,0.26787635684013367,True,True,True,True,True
EQH5e0e47b3add7ffe9,KSS,KSS,,Kohl's Corp.,equity,NYSE,1824,1303,521,0.0,0.0,0.4253019690513611,True,True,True,True,True
EQH5e2a1b219a66cf04,NEO,NEO,,"NeoGenomics, Inc.",equity,NASDAQ,1824,1303,521,0.0,0.0,0.340020090341568,True,True,True,True,True
EQH5e3c7f37a818d608,FSLR,FSLR,,First Solar Inc,equity,NASDAQ,1824,1303,521,0.0,0.0,0.26475244760513306,True,True,True,True,True
EQH5e3e9a2239878180,VZ,VZ,,Verizon Communications Inc.,equity,NYSE,1824,1303,521,0.0,0.0,0.09270469099283218,True,True,True,True,True
EQH5e5fbd818a98ed74,AVGO,AVGO,,Broadcom Inc,equity,NASDAQ,1824,1303,521,0.0,0.0,0.24432630836963654,True,True,True,True,True
EQH5e882bc279869bbe,ENEL.MI,ENEL,,Enel S.p.A.,equity,Cboe Europe,1824,1303,521,0.0,0.0,4.105454444885254,True,True,True,True,True
EQH5e9ef9af8e3672a0,XLF,XLF,,Financial Select Sector SPDR Fund,equity,NYSE,1824,1303,521,0.0,0.0,0.07536440342664719,True,True,True,True,True
EQH5eae5f3b7c5bea6d,IONS,IONS,,Ionis Pharmaceuticals Inc.,equity,NASDAQ,1824,1303,521,0.0,0.0,0.3482646048069,True,True,True,True,True
EQH5ebc5ceb004bfd01,XLY,XLY,,Consumer Discretionary Select Sector SPDR Fund,equity,NYSE,1824,1303,521,0.0,0.0,0.10888051241636276,True,True,True,True,True
EQH5ede1f05e691dba5,FAF,FAF,,First American Financial Corp,equity,NYSE,1824,1303,521,0.0,0.0,0.09384181350469589,True,True,True,True,True
EQH5f0babc1fe7a90e0,WMS,WMS,,Advanced Drainage Systems Inc,equity,NYSE,1824,1303,521,0.0,0.0,0.25015419721603394,True,True,True,True,True
EQH5f7b20571c60c9b3,THC,THC,,Tenet Healthcare Corp.,equity,NYSE,1824,1303,521,0.0,0.0,0.3096465468406677,True,True,True,True,True
EQH5fa24afa061813d1,RPRX,RPRX,,Royalty Pharma plc.,equity,NASDAQ,1824,1303,521,0.0,0.0,0.12557245790958405,True,True,True,True,True
EQH5fb6456f97f402d5,ROKU,ROKU,,Roku Inc.,equity,NASDAQ,1824,1303,521,0.0,0.0,0.3141222596168518,True,True,True,True,True
